user_id,persona
11c6e6f8-8702-49dd,Budget Parents
383bb75a-6983-4ebf,Tech Savvy Professionals
a43b81eb-a7b4-4923,Eco-conscious Shoppers
76e8cf50-3533-4f05,Gen-Z Trendseekers
b6e9beac-f97d-4f65,Budget Parents
9bdef448-9889-45da,Tech Savvy Professionals
7b23b535-a501-4dd1,Tech Savvy Professionals
188e0294-508c-4e39,Gen-Z Trendseekers
4fad6c8d-6ec8-495f,Eco-conscious Shoppers
16495f6c-6293-4239,Budget Parents
0e7c8ff6-4861-4d0d,Suburban Parents
1409a144-9eb0-4b8d,Budget Parents
6c164350-5dd6-47b4,Eco-conscious Shoppers
3b64068b-97c3-45a6,Gen-Z Trendseekers
5c09a620-ac06-4df8,Budget Parents
8618599c-e15c-489e,Suburban Parents
5af32673-b224-4344,Gen-Z Trendseekers
5e2844cb-8ad1-420c,Tech Savvy Professionals
15d45793-7914-4e8e,Gen-Z Trendseekers
1e1cb4f7-949f-45f3,Deal Hunters
47edee23-f677-4e6f,Suburban Parents
8b41bf95-c99b-4fa8,Tech Savvy Professionals
7f55ac05-0aa4-4d7d,Suburban Parents
8d27e3f4-903f-4930,Deal Hunters
df78ecce-daf9-4188,Gen-Z Trendseekers
0a0d943b-014f-44be,Tech Savvy Professionals
df1287ea-7337-406d,Suburban Parents
cd7258d7-8d77-46dc,Suburban Parents
230aae89-dc1a-4bb6,Deal Hunters
278df128-a038-43ad,Suburban Parents
cef3196c-34d4-4d84,Budget Parents
d73866a4-009e-48a8,Tech Savvy Professionals
6b359b72-9db3-472b,Gen-Z Trendseekers
1abc13b1-ede3-4158,Gen-Z Trendseekers
38a119a8-cbf2-4220,Gen-Z Trendseekers
194f02c5-4830-4137,Deal Hunters
a99fd047-34c0-40f1,Suburban Parents
31a27719-cdb0-42d1,Suburban Parents
2d325ba3-c927-4819,Gen-Z Trendseekers
4e0a3ca2-6c85-4661,Suburban Parents
f8b376e8-041f-4c26,Eco-conscious Shoppers
34e36dc7-6294-4203,Eco-conscious Shoppers
fa1cb8af-874b-413f,Deal Hunters
a51aad82-8735-421b,Budget Parents
47adbb15-639f-4561,Gen-Z Trendseekers
e3a02e3c-7ee5-47f1,Suburban Parents
bfb6748c-a6d4-4160,Budget Parents
0def07aa-5bdf-4aa3,Gen-Z Trendseekers
aaa8879b-d53e-4f7e,Deal Hunters
f29601d2-483e-4db9,Suburban Parents
66df4ce7-ca4a-4f58,Deal Hunters
bfa842a2-e2cc-4fe9,Deal Hunters
92403698-bf95-45c4,Deal Hunters
7c471633-000e-4cbe,Gen-Z Trendseekers
559e6f8b-f1b9-4277,Suburban Parents
7e1e0baa-9376-41ff,Deal Hunters
14c60113-2065-40a4,Tech Savvy Professionals
96032bb0-a584-4bf2,Gen-Z Trendseekers
d6552dd1-d0ee-4df3,Tech Savvy Professionals
d4e687e1-5abf-4fa2,Tech Savvy Professionals
3914fb57-a9ba-4dea,Suburban Parents
e20b2a26-cecd-4462,Deal Hunters
fa6982a2-1d7e-4f58,Eco-conscious Shoppers
78cb9a17-1c77-4303,Suburban Parents
5f22bd92-05e5-40fd,Eco-conscious Shoppers
87994992-39a8-4756,Eco-conscious Shoppers
d31cd40a-8541-4f25,Eco-conscious Shoppers
292877e3-7916-4d11,Gen-Z Trendseekers
f6c98996-f532-4ab5,Budget Parents
a9a1919f-c674-4e24,Tech Savvy Professionals
e6f79057-3d79-432c,Deal Hunters
445cd5dc-5846-4157,Tech Savvy Professionals
53f58360-0701-4664,Gen-Z Trendseekers
10be3681-1433-4fc0,Suburban Parents
c1967705-b16c-4c7f,Budget Parents
3569022a-682d-4d4e,Budget Parents
55e82b11-32b4-4682,Gen-Z Trendseekers
b62e96da-1d47-4737,Deal Hunters
a3ca3d48-c176-463a,Deal Hunters
d3dfe6d6-7d41-4f32,Deal Hunters
d54546e6-26b4-4dac,Budget Parents
6dc896f3-e3e1-45fd,Eco-conscious Shoppers
4ff6fc76-4c34-45e2,Gen-Z Trendseekers
98b652cc-9407-4229,Budget Parents
3eaa8e47-5722-4609,Suburban Parents
018b559c-c181-4574,Tech Savvy Professionals
a0abf494-3ee0-41b7,Tech Savvy Professionals
64af19b7-f24e-4de2,Budget Parents
6268d636-449d-4e26,Gen-Z Trendseekers
b36d31f4-f47f-4320,Suburban Parents
6de0e108-2607-4536,Suburban Parents
8a16f53d-9c4e-475c,Suburban Parents
b6e441e4-1cdb-4443,Gen-Z Trendseekers
06e54199-d03e-4170,Suburban Parents
4cfd8c3e-07b3-42c9,Suburban Parents
1c8e8563-db16-43e2,Eco-conscious Shoppers
a47cca20-62c9-48d8,Suburban Parents
2d0d2107-6dec-4657,Deal Hunters
f7f2b5a6-0f55-47cb,Budget Parents
75c71b51-3a56-4c04,Suburban Parents
c7e08e1a-01c5-4abf,Tech Savvy Professionals
7d910229-42df-4259,Gen-Z Trendseekers
02026675-28f9-4024,Deal Hunters
dafb050e-3d2f-48e4,Deal Hunters
3399e4ce-d730-4e23,Eco-conscious Shoppers
c9c91351-8518-4b63,Eco-conscious Shoppers
e763514b-7e36-41a6,Eco-conscious Shoppers
ee976b1d-b014-4e82,Budget Parents
3a0986b0-af2e-4012,Tech Savvy Professionals
6c7c2b0e-cbce-45b9,Tech Savvy Professionals
5971f8dc-6f33-40a4,Tech Savvy Professionals
11ff93dc-14b7-41a8,Budget Parents
b416ed5a-640c-4c80,Suburban Parents
e6173aeb-27e5-49c7,Budget Parents
a23e172f-2fb9-432b,Suburban Parents
0fd215fc-60be-43b2,Suburban Parents
748cda98-9784-4892,Deal Hunters
4df33bd2-a56f-4669,Suburban Parents
9d01bd9c-985b-40cb,Tech Savvy Professionals
4c814655-9c86-41e8,Deal Hunters
953409eb-632c-4012,Suburban Parents
0338357e-6057-4db0,Suburban Parents
17a7dc68-7a18-45a6,Gen-Z Trendseekers
03e332b5-1eb6-40de,Deal Hunters
24988b83-5a43-46ce,Deal Hunters
33ad1fff-db9f-4910,Gen-Z Trendseekers
4c093d03-11d4-4b1a,Gen-Z Trendseekers
48971469-7e52-4ebb,Tech Savvy Professionals
8459e0f6-7efe-4127,Deal Hunters
fb2294a6-6a15-463d,Tech Savvy Professionals
328948ce-167b-499b,Eco-conscious Shoppers
23304707-62e3-4c69,Deal Hunters
3a1663e1-e472-4102,Deal Hunters
c2c3f8b5-d666-4e14,Eco-conscious Shoppers
7162df20-177f-4a28,Eco-conscious Shoppers
3dbf4b10-9d43-4821,Suburban Parents
f259dd77-97af-431f,Budget Parents
b31380c0-5a1d-4cac,Eco-conscious Shoppers
de904aa7-9575-420d,Eco-conscious Shoppers
afce1cac-d3f0-464b,Tech Savvy Professionals
b7b29202-46a1-4000,Eco-conscious Shoppers
9aebcbae-e99e-4cc2,Deal Hunters
d317dcca-36da-410a,Budget Parents
b19a607b-2c76-4dfa,Gen-Z Trendseekers
5a37a130-ddb8-464c,Tech Savvy Professionals
52fa2d28-c71a-400e,Eco-conscious Shoppers
0d3684a0-c400-48bd,Tech Savvy Professionals
c01da277-933a-439b,Deal Hunters
136326d1-3794-4123,Suburban Parents
739124de-87aa-4927,Budget Parents
795c9107-8622-42ea,Suburban Parents
7fcc0458-4d8c-41d5,Budget Parents
84c00daa-88ca-400b,Budget Parents
cd489e14-2cb2-4a14,Deal Hunters
45217ffc-9dc1-42b4,Deal Hunters
394433b3-bd29-4dca,Tech Savvy Professionals
90aad147-6712-422f,Deal Hunters
811661cd-894f-4f72,Tech Savvy Professionals
4d08f820-5d4b-4d15,Budget Parents
bb26c6ae-3c65-480c,Deal Hunters
087c4ed5-d3e4-441e,Suburban Parents
3a3a262d-5f2f-4aee,Suburban Parents
74d67418-f2dc-4819,Gen-Z Trendseekers
10c6ce8b-610b-4114,Deal Hunters
e381a3da-2383-414d,Eco-conscious Shoppers
7d95edb4-e1f2-4528,Eco-conscious Shoppers
0d77ea5c-4b50-46cc,Deal Hunters
55835183-06ed-43b9,Tech Savvy Professionals
f080fce2-bdd5-45a1,Tech Savvy Professionals
454e3e79-7178-46ad,Suburban Parents
275a9db1-13ea-483d,Suburban Parents
d9cb0c9e-d2be-4b46,Suburban Parents
e6028591-c4cb-4976,Eco-conscious Shoppers
39602909-75da-4d62,Tech Savvy Professionals
f54dfcca-f652-48a9,Deal Hunters
bd4115b9-71b1-4b2f,Deal Hunters
6e08247b-ac76-4c38,Eco-conscious Shoppers
efbbc5f6-52b8-42b4,Deal Hunters
5c8382a5-b17b-446b,Budget Parents
8a5a1b26-a0e9-4b59,Budget Parents
d71083b3-4d33-434e,Gen-Z Trendseekers
13c4ae03-0dda-4725,Gen-Z Trendseekers
268eb5e2-e89d-4631,Suburban Parents
e415b99a-1d7a-4a72,Suburban Parents
321abda8-ab4a-458f,Eco-conscious Shoppers
ac5888f0-cf49-4d50,Tech Savvy Professionals
7b8c04a0-dffc-4a9c,Deal Hunters
746b7f6d-25a3-4759,Tech Savvy Professionals
988a1aea-a4b3-4cc2,Budget Parents
1b3c1b33-e54f-4eee,Suburban Parents
c47ecef2-92d8-45f0,Budget Parents
a095b947-694b-48dd,Budget Parents
a466a3c0-f98d-4db5,Tech Savvy Professionals
00f48338-f208-44a3,Gen-Z Trendseekers
c6118e33-6a9d-4613,Suburban Parents
c6c7e60a-dd05-4d51,Tech Savvy Professionals
4743642b-bbe9-475e,Tech Savvy Professionals
2d7907af-8d6b-472e,Suburban Parents
da0894be-00c4-446a,Tech Savvy Professionals
4bb16eb5-aaa4-470a,Eco-conscious Shoppers
cdd36b31-7746-47bd,Gen-Z Trendseekers
a7cfcd77-6834-4da2,Suburban Parents
d0a7c6b9-cbd7-47d9,Eco-conscious Shoppers
8a373ff0-f050-4479,Budget Parents
d2bfd294-9ce5-46ad,Tech Savvy Professionals
f24ab11e-c439-4e6f,Suburban Parents
718d640a-beb4-4c05,Deal Hunters
c6d9dc7e-a07a-4f8f,Gen-Z Trendseekers
ac2320aa-4afd-4aab,Deal Hunters
48d425e0-a656-40c4,Suburban Parents
d8a63812-863d-47dd,Budget Parents
f12bab8b-f283-4465,Tech Savvy Professionals
9af8749d-c37a-458f,Tech Savvy Professionals
8dc21443-01ae-41be,Budget Parents
ee1f7962-a25e-4547,Suburban Parents
845913d5-1587-469c,Tech Savvy Professionals
dbf9a41c-3c40-4e7d,Suburban Parents
8c00a6ce-2826-4bd0,Budget Parents
8d58909d-491a-4543,Deal Hunters
cdfb29ca-a21a-40c1,Tech Savvy Professionals
5593e4fc-c058-47f3,Deal Hunters
980b782c-e20a-474b,Deal Hunters
0e931136-f4ae-4b22,Tech Savvy Professionals
9903a372-294d-4ca2,Deal Hunters
190d7100-6b58-4acd,Eco-conscious Shoppers
d6169cf2-7bea-4bc2,Eco-conscious Shoppers
27d73ae3-f78d-4221,Gen-Z Trendseekers
b7116a72-304d-4aa0,Deal Hunters
55055cbf-5e11-46bf,Suburban Parents
2c7afc98-b3db-4130,Gen-Z Trendseekers
414eae3c-c69c-49ed,Eco-conscious Shoppers
3b77c338-869e-48e3,Suburban Parents
d8aa47dc-f507-445e,Suburban Parents
a2ab75b0-1c95-40da,Suburban Parents
747b3279-c194-496f,Budget Parents
aafdb3cb-07e4-4b8b,Eco-conscious Shoppers
0fda211b-db33-415b,Eco-conscious Shoppers
223c1bbc-d995-4a9a,Eco-conscious Shoppers
dd4d00ee-97e3-417a,Suburban Parents
9454308f-3543-4196,Suburban Parents
7dba9878-e103-46d3,Suburban Parents
810977f2-cdcf-4f2a,Suburban Parents
80cda394-40af-4509,Deal Hunters
2e120e3c-b185-44ee,Suburban Parents
8e6342fc-f2ea-45ac,Tech Savvy Professionals
7272098c-e023-4f3f,Suburban Parents
9e169583-bbcf-48f6,Tech Savvy Professionals
1a98eadb-0f51-417e,Eco-conscious Shoppers
e51c4885-af1a-4c0d,Tech Savvy Professionals
97aa560a-8319-48e3,Suburban Parents
62174512-128b-4f3f,Deal Hunters
91896e1c-5d2e-4f37,Deal Hunters
b655b774-30ba-4b1a,Tech Savvy Professionals
e75a0788-2942-4da6,Suburban Parents
e9fd31cd-a78f-442b,Eco-conscious Shoppers
4a55f8fc-4e7d-4422,Gen-Z Trendseekers
4717b132-3762-40df,Tech Savvy Professionals
e883782e-d69c-4e3a,Budget Parents
a2deff54-b114-4fb8,Budget Parents
e724d2d8-1597-4be1,Budget Parents
a5e98342-9b9f-4460,Tech Savvy Professionals
d6d79dc0-7dd5-41a3,Gen-Z Trendseekers
27f29e36-beb3-4834,Eco-conscious Shoppers
5cb2df2e-928d-4720,Budget Parents
2f0645f4-73f7-4719,Eco-conscious Shoppers
715efc81-d74e-4869,Tech Savvy Professionals
81a04859-b9c8-4e7f,Eco-conscious Shoppers
2199646d-5666-4cac,Suburban Parents
8d1c19d2-da5f-45a2,Tech Savvy Professionals
4d77b80e-3a27-43f5,Budget Parents
285be659-32c3-4bbb,Tech Savvy Professionals
860fd036-c57b-4353,Suburban Parents
e6893b02-1b68-4fc8,Gen-Z Trendseekers
a1fc379d-ab19-4e7b,Suburban Parents
895c7767-69d6-4d31,Suburban Parents
b87ee81f-fb95-4765,Eco-conscious Shoppers
e935f4ed-ea58-4870,Suburban Parents
0b453e3d-6e62-4b7c,Tech Savvy Professionals
09660160-fd43-4b2e,Gen-Z Trendseekers
22565982-472a-47fc,Eco-conscious Shoppers
72a2b33a-c1e3-4a39,Eco-conscious Shoppers
744a8eae-4fe3-4aa8,Eco-conscious Shoppers
bdbadf7b-0397-4822,Gen-Z Trendseekers
0ac0dcc2-3ae6-4a98,Tech Savvy Professionals
08be9fc6-19c9-465b,Tech Savvy Professionals
2a7867e2-1fe2-4b31,Suburban Parents
05dc0486-4ee2-4d08,Tech Savvy Professionals
7e32c5c0-8e01-41e0,Budget Parents
75d6a01a-f1d0-4b9f,Gen-Z Trendseekers
9f40a85b-522b-4802,Deal Hunters
9ae4770d-6be1-4362,Deal Hunters
a0cdb645-704a-49c2,Budget Parents
fac56dcb-9bc5-486a,Gen-Z Trendseekers
14f3d967-7ac8-4e56,Gen-Z Trendseekers
5a9166a0-3f45-456b,Suburban Parents
17269ea7-e89e-486d,Suburban Parents
88f5644a-c4da-4b3f,Gen-Z Trendseekers
ea7cdd95-1488-431c,Suburban Parents
3f30aa20-7bcb-4456,Suburban Parents
115f421f-d38e-4507,Eco-conscious Shoppers
b79a49e9-2f7f-4db3,Gen-Z Trendseekers
dbcc29e0-5234-4dfe,Deal Hunters
9a6ee43a-dbb4-4d2a,Budget Parents
bf159ba6-f1ce-4333,Gen-Z Trendseekers
39d51f6c-e968-4736,Tech Savvy Professionals
b42b5434-0856-40ff,Deal Hunters
ee4d5d1c-8d2f-4d5f,Gen-Z Trendseekers
03519a67-d0c5-4927,Gen-Z Trendseekers
fa7f090f-be56-4240,Budget Parents
3ed6f9c2-5c8d-45ea,Deal Hunters
9b9b1215-2afc-4aba,Budget Parents
bdb51d70-690a-451a,Gen-Z Trendseekers
edb34c55-8e9c-4a77,Budget Parents
1dd1c6d0-0fca-45ef,Budget Parents
56014688-20f9-4ea3,Budget Parents
10ef7827-0959-4d3f,Eco-conscious Shoppers
c94e0c38-b811-4b1c,Budget Parents
64e1cb95-1419-4917,Deal Hunters
66834990-7828-4038,Budget Parents
01fa803a-56ca-489a,Budget Parents
a309ef21-3c18-4ca4,Suburban Parents
b0909a35-c392-4754,Eco-conscious Shoppers
b449a8bc-b6c5-49a4,Eco-conscious Shoppers
24d4bd3e-3f7c-4c29,Eco-conscious Shoppers
355fae17-6820-4d51,Eco-conscious Shoppers
74e4dd1b-9432-4f14,Tech Savvy Professionals
995a8578-a8a4-4b6f,Gen-Z Trendseekers
4b88de48-f7ef-478c,Suburban Parents
37aa710b-1b4b-4046,Gen-Z Trendseekers
8e7a677d-ea19-4b9f,Budget Parents
d14cc35b-d421-4688,Deal Hunters
0b648fae-cc2c-4529,Eco-conscious Shoppers
60f5a992-cb88-46d0,Budget Parents
fa391a22-9013-42bc,Gen-Z Trendseekers
00c8ec8e-c551-4789,Budget Parents
fba3bb60-bfb6-4284,Suburban Parents
dbc55b5d-f525-4773,Suburban Parents
f26d32e3-8ce1-4d05,Tech Savvy Professionals
6b504375-d313-4fb3,Suburban Parents
cb6b5b0d-e51c-40e1,Suburban Parents
d78b23aa-9881-4829,Deal Hunters
f508906e-94b4-434f,Gen-Z Trendseekers
599daaf3-2333-4e02,Gen-Z Trendseekers
dfe95927-7628-4e32,Eco-conscious Shoppers
c36947ab-cbaf-435a,Budget Parents
924a4975-6908-4bd1,Tech Savvy Professionals
644198ba-ff38-4c55,Gen-Z Trendseekers
b916bdc5-0bb5-465e,Budget Parents
7b192901-4df4-440d,Budget Parents
c197b616-4675-4f46,Budget Parents
49093330-4f3f-4a7f,Gen-Z Trendseekers
e95ecb8e-e3bf-4644,Deal Hunters
d0714132-bcea-4594,Deal Hunters
d92b08ca-05fe-4f94,Eco-conscious Shoppers
e964b84b-f7a1-4748,Suburban Parents
0d9cf47d-bdfa-4138,Eco-conscious Shoppers
e517011b-d105-4888,Eco-conscious Shoppers
e8824fce-c74b-4cf7,Tech Savvy Professionals
91426f48-b610-4ac2,Tech Savvy Professionals
66194739-369f-4631,Eco-conscious Shoppers
de9bad42-fdef-4896,Budget Parents
fcd18cda-a1d5-4a72,Deal Hunters
2b5ac170-83d9-414a,Budget Parents
2b7ed2cb-a520-4a9a,Tech Savvy Professionals
d29fbf5c-d18e-49d8,Budget Parents
c95f125c-d2c0-4144,Eco-conscious Shoppers
336ce025-5108-4543,Eco-conscious Shoppers
ad8e24a4-db9a-4380,Eco-conscious Shoppers
832a1b29-8661-4644,Tech Savvy Professionals
2bfd0d59-c674-46a6,Deal Hunters
96c4fcf8-6ffc-4653,Tech Savvy Professionals
80b0f897-3367-4a5e,Gen-Z Trendseekers
08baf4d4-4f82-445a,Eco-conscious Shoppers
a04d328e-6d83-482d,Deal Hunters
7f9e422e-e198-49b5,Budget Parents
48c8ec86-1d6a-437a,Eco-conscious Shoppers
371ac36f-78bd-40a2,Suburban Parents
ac7e8661-7bfd-4e36,Suburban Parents
360a0d24-7392-4470,Gen-Z Trendseekers
91e7ea22-0e61-4f20,Deal Hunters
28f27baa-6705-4b63,Gen-Z Trendseekers
05ab3a89-f29f-44c1,Gen-Z Trendseekers
38cc7638-4be6-48e7,Tech Savvy Professionals
d42f028d-aa39-4661,Gen-Z Trendseekers
6b58e517-1df5-4014,Eco-conscious Shoppers
bcb2149d-a8e8-4f2f,Budget Parents
d79bd75f-52b1-4202,Suburban Parents
9af32ff6-f9d3-4423,Deal Hunters
d96a7e11-aeee-4bd8,Tech Savvy Professionals
d3c821d7-242f-41aa,Tech Savvy Professionals
04a75cee-3092-4feb,Tech Savvy Professionals
56b792b4-fed8-4082,Budget Parents
aac84e6f-45dd-4dd4,Deal Hunters
ac571ad8-1420-4298,Budget Parents
73ace9b7-9f3d-4ab4,Suburban Parents
37800108-647e-4078,Tech Savvy Professionals
d84bcf25-9d8e-49db,Tech Savvy Professionals
8f59617d-0607-4af0,Budget Parents
11962d3f-d008-495e,Suburban Parents
c462d0ec-6704-4427,Eco-conscious Shoppers
c3feb9b0-56b1-4fe1,Deal Hunters
ebf6abb0-0298-491e,Deal Hunters
d492ce71-16d5-4847,Budget Parents
23dce12e-b476-48a0,Eco-conscious Shoppers
c2f0d6ca-1672-43b4,Budget Parents
1b277ef1-4640-4dca,Deal Hunters
3bf6e00a-3de4-4510,Deal Hunters
2d6bebc0-6f1e-403d,Budget Parents
d7334d3c-b12c-42ef,Eco-conscious Shoppers
ec7be4a2-2ea4-4a4f,Eco-conscious Shoppers
52e9ad48-a485-4fe8,Eco-conscious Shoppers
c2c8fe3a-6a31-4b3d,Suburban Parents
ff6abf63-7e34-4cf2,Deal Hunters
fa71f41d-90c8-4882,Budget Parents
fbea61b2-a039-4e13,Eco-conscious Shoppers
c33dc1be-e5a7-40c6,Tech Savvy Professionals
88fb9277-371c-4f64,Suburban Parents
90759abf-c72d-4915,Suburban Parents
d58e9b38-1097-4fa8,Eco-conscious Shoppers
6bae9677-6c74-497c,Gen-Z Trendseekers
87fc133e-b68f-44bd,Budget Parents
f1b93c8c-169c-4493,Budget Parents
a34b97cd-45db-42b7,Suburban Parents
291e002b-e823-4af5,Budget Parents
b46fb7f4-7870-4056,Tech Savvy Professionals
e75d4af5-c046-45b9,Suburban Parents
06f141d4-6242-46c0,Gen-Z Trendseekers
1284bd91-cbd0-440c,Suburban Parents
54768288-a091-4ef5,Gen-Z Trendseekers
c2693c98-5c09-4e4f,Suburban Parents
80a185f9-e382-44ec,Gen-Z Trendseekers
444e26d6-13b3-494f,Tech Savvy Professionals
1a979a4a-7521-4e50,Suburban Parents
889a91f1-902d-4aa5,Eco-conscious Shoppers
8c0f4f8b-26ec-4570,Budget Parents
38b4f833-2fc4-498b,Gen-Z Trendseekers
4ee1f663-8866-480b,Eco-conscious Shoppers
30dabe1c-4295-45de,Budget Parents
0b8e0b55-9a97-430b,Gen-Z Trendseekers
d071983b-6505-48be,Eco-conscious Shoppers
294d33aa-2180-4b3f,Budget Parents
11b0cffd-c9b5-4692,Tech Savvy Professionals
7ad09b60-62f2-40d2,Eco-conscious Shoppers
a89304f9-6ef3-4532,Suburban Parents
b4f65808-8723-403d,Deal Hunters
990f37af-57af-4042,Eco-conscious Shoppers
791a7ca1-9aff-4f02,Tech Savvy Professionals
471755f8-be50-4ae5,Suburban Parents
34b05119-d5ab-4b4c,Budget Parents
83d63116-b5f5-4aa9,Suburban Parents
e9ab1fb0-d27e-4593,Deal Hunters
a87c70b9-d1e3-45f6,Suburban Parents
26c9ff78-45a9-4e29,Budget Parents
1378d361-0934-463f,Suburban Parents
ac38a95b-9e60-4c58,Suburban Parents
939a5a39-3c50-4818,Tech Savvy Professionals
7a8e3f8e-1fb0-4927,Budget Parents
d63bab00-6502-42bf,Deal Hunters
9e156f67-cfd9-47ae,Gen-Z Trendseekers
ec0637aa-d250-4a11,Deal Hunters
5c3862c1-431d-43d2,Suburban Parents
de0b725a-9e4f-4c7b,Tech Savvy Professionals
e113a51e-13d9-4619,Tech Savvy Professionals
433d3737-3067-4291,Eco-conscious Shoppers
56842246-6391-465a,Deal Hunters
74cdc82e-a7b2-4c89,Suburban Parents
1100f3ab-82e0-4a81,Suburban Parents
6ba933c0-3f2e-4ed1,Budget Parents
6998fd33-b5c3-4664,Deal Hunters
29ee227e-4e44-4581,Budget Parents
a481f94e-d480-43e4,Budget Parents
41fe402e-aaac-43e6,Gen-Z Trendseekers
8fd4969a-6429-41c4,Eco-conscious Shoppers
88243178-ad14-46a8,Tech Savvy Professionals
c2ed9f28-6e7c-4705,Tech Savvy Professionals
3e0735a1-b2fa-49f5,Gen-Z Trendseekers
480be8c9-8a24-42d1,Eco-conscious Shoppers
e6d33a50-952a-4582,Budget Parents
27048eb9-fa56-45f5,Eco-conscious Shoppers
3cd1cc62-755e-4e69,Eco-conscious Shoppers
ba5e7dba-f1c1-4e6f,Suburban Parents
a868b75a-204a-428a,Eco-conscious Shoppers
c4c4e2c7-ab84-4c0d,Suburban Parents
3ebb6300-6ef3-43c9,Tech Savvy Professionals
eedaa9d5-1160-4f9b,Gen-Z Trendseekers
2807754a-31e3-4366,Budget Parents
0bc7c021-3cfb-4ebd,Suburban Parents
47bdd7cf-272d-40e8,Deal Hunters
16541329-de19-4133,Tech Savvy Professionals
4f2ad24f-5d36-4b31,Eco-conscious Shoppers
9f1df7e8-5648-4657,Suburban Parents
a89e5d94-ec09-4ead,Suburban Parents
ba53e5bc-ee5b-4b35,Gen-Z Trendseekers
d909b63e-4c46-4027,Tech Savvy Professionals
93f4001b-b981-419d,Tech Savvy Professionals
0617a75c-8be1-4dec,Budget Parents
c81b588b-0542-4916,Eco-conscious Shoppers
4334fe04-6c31-4fa3,Gen-Z Trendseekers
b658a787-1301-4b4e,Gen-Z Trendseekers
8bcaa39c-64c7-44bb,Tech Savvy Professionals
c168459f-0b4b-4403,Suburban Parents
66beb00d-1d1f-4763,Eco-conscious Shoppers
5dc4aa04-35ef-4f45,Eco-conscious Shoppers
064b3855-2566-4a09,Tech Savvy Professionals
35e09ccd-bb0d-4265,Suburban Parents
59c64f5e-ec5d-428d,Gen-Z Trendseekers
2c224dc4-28d1-4d66,Suburban Parents
852b5d22-84b5-43a7,Gen-Z Trendseekers
32e7df00-b13a-43e6,Gen-Z Trendseekers
d4789caf-0327-43a0,Suburban Parents
6baac0bd-5690-4dae,Gen-Z Trendseekers
df8f21d2-25a4-4eb5,Budget Parents
bcdbb152-6999-4f90,Gen-Z Trendseekers
d00bb149-9efa-49c0,Gen-Z Trendseekers
20e99c69-2a99-43e7,Budget Parents
a8f8c939-ac8e-499f,Tech Savvy Professionals
dcf976de-c4f0-4b13,Suburban Parents
07111e9a-ba93-45b3,Suburban Parents
37b97dff-0091-49c6,Gen-Z Trendseekers
af40b6d9-b617-4cc8,Eco-conscious Shoppers
0692f52d-c050-4585,Suburban Parents
4f4fd2b6-dc0f-434e,Gen-Z Trendseekers
ead59641-2a26-496c,Tech Savvy Professionals
5bb91394-f594-4654,Tech Savvy Professionals
5800753f-e4c6-4019,Eco-conscious Shoppers
3bdc8701-ac30-40fa,Budget Parents
34f951db-d443-481d,Eco-conscious Shoppers
91ef1814-0a95-4535,Tech Savvy Professionals
d4399392-4678-4ee5,Budget Parents
cbc71b6f-6ba5-41fd,Gen-Z Trendseekers
6db848f1-1c31-414c,Budget Parents
bee8c617-7147-45e6,Tech Savvy Professionals
4b1a3120-13fb-4c23,Suburban Parents
84e9bfdd-bafd-4a3a,Suburban Parents
af6ae831-805f-43a7,Deal Hunters
fc3f4104-2a9a-495e,Suburban Parents
03f48ee6-d46a-4258,Gen-Z Trendseekers
d2dde48b-f88c-4496,Deal Hunters
89712a3d-59ae-4a76,Budget Parents
7e5cafce-1b41-445b,Budget Parents
ad95e099-25d7-47fc,Eco-conscious Shoppers
10dce0c6-624f-4069,Deal Hunters
fa778d3a-69da-4e78,Budget Parents
1c5d2db7-3b46-427d,Gen-Z Trendseekers
a649e4a1-e1b1-4948,Budget Parents
c9249d88-b26c-489a,Budget Parents
fdd364a1-83da-47dd,Eco-conscious Shoppers
1079988f-c55e-4b56,Budget Parents
e530d049-aba1-4adf,Tech Savvy Professionals
98476666-9e71-4f6c,Deal Hunters
b4f9094f-4751-4a31,Budget Parents
0501ff33-dbd6-4aac,Budget Parents
0a738313-0d98-4710,Eco-conscious Shoppers
cc8bfcb0-4f91-4796,Tech Savvy Professionals
73eb9ddc-925b-4aa7,Suburban Parents
60c3f680-54ce-4d7e,Gen-Z Trendseekers
0023ccc1-e59c-401b,Tech Savvy Professionals
46e4b65f-5f03-4cc0,Suburban Parents
79a6b47e-44af-4b7c,Gen-Z Trendseekers
aced156f-ee9b-4cc5,Eco-conscious Shoppers
0d5db0dd-64b6-4b5e,Deal Hunters
9c699135-72fa-410b,Gen-Z Trendseekers
917eb824-8ac4-4e53,Budget Parents
576ed1c8-ff45-4336,Deal Hunters
337b8c96-f742-4f5b,Tech Savvy Professionals
f58180a5-5c5e-478c,Eco-conscious Shoppers
db8bbc3d-6920-4d63,Eco-conscious Shoppers
43f3ace7-9f6f-4f1d,Eco-conscious Shoppers
9d907a8a-6e5e-418b,Suburban Parents
415d7ec3-4a35-4db8,Tech Savvy Professionals
7ff88d43-f1e5-4000,Suburban Parents
a31d2910-3ad5-4da1,Gen-Z Trendseekers
103b8da3-2d2d-4e39,Gen-Z Trendseekers
bee9d219-e17e-4171,Eco-conscious Shoppers
6ec403a6-ab50-4957,Budget Parents
3ee56172-2117-426f,Deal Hunters
cefbe321-7dee-42dd,Gen-Z Trendseekers
283fa6c3-ca6d-4e36,Deal Hunters
735a5951-b02c-4588,Deal Hunters
